Index	NumberPSM	ProteinID	MaxPepProb	ReferenceIntensity	trt1	127N	128C	129N	130C	131N	RefInt_TMT6_FP18_chimerys
NUP98	47	P52948	1.0	26.070303291882414	0.07886787105893589	0.0695318803331837	-0.024429927800831308	0.008245828798706611	-0.06225095419533844	-0.06391500900673464	26.070303291882414
NUS1	4	Q96E22	1.0	22.16391755628857	-0.02957836073156539	0.0869584229892224	0.01025729798339281	0.05587421479327492	-2.0534077161915576E-4	-0.03221862370481254	22.16391755628857
NUSAP1	5	Q9BXS6	1.0	23.378477381290576	-0.11659818039017722	-0.05577719484707089	-0.00844902427599692	0.15518594745007874	-0.016136659444114798	0.02349661162027772	23.378477381290576
NUTF2	13	P61970	1.0	26.948632499337318	-0.03614436140298949	0.05712292873425895	-0.00232413834824996	0.03591793710211988	-0.03982322962978557	9.278443850071483E-4	26.948632499337318
NVL	21	O15381	1.0	23.648503290783008	-0.0017777335566471208	0.0387275376473184	-0.0245458138058936	0.04425355559282451	-0.035571323637434205	-0.021157886444324703	23.648503290783008
NXF1	32	Q9UBU9	1.0	24.947020337583538	0.004089046441721145	0.04996886633144548	-0.02014660069201568	0.027914241977104126	-0.08049197756422366	-0.0632326237117029	24.947020337583538
NXF3	2	Q9H4D5	1.0	21.980991612650282	-0.07014969562783868	0.018838776637052135	0.05716699215406784	0.09981574313837971	-0.0997929983582928	-0.01953260043560512	21.980991612650282
NXT1	2	Q9UKK6	1.0	23.248275802215304	0.2216684957146331	0.1423251697711141	-0.13275238936863687	-0.09523980039033297	-0.04767516756970913	-0.2020136633177021	23.248275802215304
NXT2	1	Q9NPJ8	1.0	18.939892356281746	-0.1615467787671534	0.11533170994683672	-0.0847256987262277	0.15578632877017462	0.02461878430695208	-0.07627025925069475	18.939892356281746
OARD1	3	Q9Y530	1.0	22.004368091026567	-0.059799491064097765	-0.010940133881062408	-0.07078917816386365	0.10757322622803756	-0.004664915652876189	-0.0010873896614231882	22.004368091026567
OBI1	5	Q5W0B1	1.0	22.390048576064558	-0.11279409943914764	0.007082883229085013	0.08212669012503682	0.0319089621274955	-0.009366601510155448	-0.016835398859186057	22.390048576064558
OBSL1	6	O75147	1.0	22.339952264330304	-0.08059149552125255	-0.01142784368027705	-0.05190636597627485	0.04466431925850767	-0.014053244310292534	-0.08516113804011827	22.339952264330304
OCC1	3	Q8TAD7	1.0	22.507023589050153	-0.18257780500664467	0.034574494221850216	-0.031317959161093256	0.09435226679792663	-0.09461038771890173	0.11464981676957464	22.507023589050153
OCIAD1	22	Q9NX40	1.0	25.477034148539225	0.06596388874172021	0.09538063528350271	-0.012597557007479665	0.04684299956729454	-0.10177742175010973	-0.08645512878595163	25.477034148539225
OCRL	6	Q01968	1.0	22.097620029011335	0.0339443503257808	0.011374570698942321	-0.013967682077602461	0.026912578711030477	-0.04556647325075325	-0.016356146420609008	22.097620029011335
ODC1	1	P11926	0.9999	21.82168846797906	0.08782299196469623	0.22796688716104185	-0.030780677437942217	-0.09008498977870971	-0.08894514515309027	-0.1400564914356366	21.82168846797906
ODF2	5	Q5BJF6	1.0	21.75565109956877	-0.03312403616525117	0.1254611054436321	-0.03340205517682193	0.027381045040691276	-0.10134004470573288	-0.029855937928971343	21.75565109956877
ODR4	1	Q5SWX8	1.0	20.04700605659516	0.02475670767669058	0.05084363732854058	-0.05006838153798299	0.09804058044344188	-0.07596450909599284	-0.05603459658917842	20.04700605659516
OFD1	3	O75665	1.0	22.498357878078487	0.034520454313517135	0.1451319746066133	0.00339418491727983	0.014430946022780944	-0.02463834829631395	-0.1392386688319931	22.498357878078487
OGA	8	O60502	1.0	23.76939027957715	0.06032458762773629	0.05408113985397378	-0.04605212391120972	-0.030155467104843403	-0.04067236554264042	-0.07177843978018927	23.76939027957715
OGDH	41	Q02218	1.0	25.518037521727578	0.010164302829945626	0.0530893850342018	-0.008695782936303686	0.02470939888666379	-0.08134114892626698	-0.07551527615268228	25.518037521727578
OGFOD1	10	Q8N543	1.0	23.607373163378192	0.036915343602042405	0.07159060656858962	-0.026285933779123916	0.04841771088636726	-0.074470724491289	-0.09673165796847005	23.607373163378192
OGFOD2	2	Q6N063	1.0	21.88960971320759	0.10413108447585451	0.08954309457467602	0.014620733579025824	-0.013039545374780914	-0.13520469244512867	-0.07963037179244559	21.88960971320759
OGFR	13	Q9NZT2	1.0	24.15974259110979	-0.07122478326135528	-0.031014211517019774	0.07427108404397664	0.07962767543632054	0.025811911270697152	-0.0361293514476273	24.15974259110979
OGG1	1	O15527	1.0	19.622307724902274	-0.008608713241027743	0.15983474896684235	0.06673380264603956	0.0892941896947157	-0.37949704735766154	0.012772019718507721	19.622307724902274
